tweet_id,created_at,retweeted_from,mentioned_accounts,expanded_urls,hashtags,language,inferred_category,full_text,routing_notes
2021947268971085872,46065.582974537036,'@Khovr,'@Khovr,,,en,"Ethereum, Web3 Infrastructure & Security",RT @Khovr: Ethereum Foundation is  releasing detailed requirements for the zkVM architecture whitepaper -- a document to be delivered over…,"Raw social curation signal; treat as lead, not endorsement."
2021929334945013922,46065.533483796295,'@CC_ReFi_News,'@CC_ReFi_News,,,en,"Funding, Capital Flows & Public Goods","RT @CC_ReFi_News: Whether it’s a grant committee, a corporate giving team, or a platform curated campaign, [funding allocation] outcomes of…","Raw social curation signal; treat as lead, not endorsement."
2021928728771661888,46065.53181712963,'@cryptoeconlab,'@cryptoeconlab,,,en,Raw Leads / To Review,RT @cryptoeconlab: Banks want stablecoin yield locked down. The White House session ended in impasse — traditional finance demanding tighte…,"Raw social curation signal; treat as lead, not endorsement."
2021661909465113087,46064.79553240741,'@regensolarpunk,'@regensolarpunk,,,en,"Regeneration, Ecology & Localism","RT @regensolarpunk: Blockchain isn’t future tech, it’s lifesaving tech. From stablecoin cash aid for Ukrainian refugees to crypto fueling r…","Raw social curation signal; treat as lead, not endorsement."
2021661662902931532,46064.79484953704,'@thedaofund,"'@thedaofund, @_SEAL_Org, @SEAL_911",,,en,"Funding, Capital Flows & Public Goods","RT @thedaofund: Today, we’re announcing the first allocation from TheDAO Security Fund.

We’re supporting @_SEAL_Org and @SEAL_911 - teams…","Raw social curation signal; treat as lead, not endorsement."
2021661399672668328,46064.794120370374,'@JoinEdgeCity,'@JoinEdgeCity,http://x.com/i/article/2021315943872204800,,zxx,Raw Leads / To Review,RT @JoinEdgeCity: https://t.co/5Fvhm7IEs3,"Raw social curation signal; treat as lead, not endorsement."
2021661313622258116,46064.79388888889,'@art_tem_,'@art_tem_,http://x.com/i/article/2021371601980182528,,zxx,Raw Leads / To Review,RT @art_tem_: https://t.co/xiqxQ8ikc6,"Raw social curation signal; treat as lead, not endorsement."
2021661046633902395,46064.79314814815,'@akrtws,'@akrtws,,,en,"AI, Collective Intelligence & Sensemaking","RT @akrtws: Researchers &amp; builders rarely talk to each other.
At TERSE 2026, they do.
Builders come with real-world constraints. Researcher…","Raw social curation signal; treat as lead, not endorsement."
2021660814420455667,46064.79251157407,'@Crypto_Altruism,"'@Crypto_Altruism, @MCSocialVenture",,,en,"AI, Collective Intelligence & Sensemaking","RT @Crypto_Altruism: Feb newsletter is live!🌱📰

Highlights:
🔎 Impact spotlight: @MCSocialVenture
💸 Blockchain &amp; disaster relief
📢 Crypto fo…","Raw social curation signal; treat as lead, not endorsement."
2021660745021501862,46064.79231481482,'@VRSS,'@VRSS,,chatP2P,en,Raw Leads / To Review,"RT @VRSS: "" Seeing the Invisible: The Walk for Peace as a Peer-to-Peer Pattern You’re Already Living '  #chatP2P","Raw social curation signal; treat as lead, not endorsement."
2021660583439802567,46064.791875,'@mbauwens,'@mbauwens,https://wiki.p2pfoundation.net/Cosmo-Local_Intelligence,,en,"Knowledge Commons, Ontology & Documentation","RT @mbauwens: A concept you should know about:

* Cosmo-Local Intelligence , https://t.co/PFVLfaUraz

""not homogenization but confederation…","Raw social curation signal; treat as lead, not endorsement."
2021612594012848399,46064.65944444444,'@regenavocado,'@regenavocado,,,en,"Regeneration, Ecology & Localism","RT @regenavocado: ...Regenerative Finance. 

Follow one young woman's journey back to her homeland and how her village is being reborn thro…","Raw social curation signal; treat as lead, not endorsement."
2021250192427692390,46063.65940972222,'@BlockchainGov,'@BlockchainGov,,,en,"AI, Collective Intelligence & Sensemaking",RT @BlockchainGov: This weeks article examines how shared norms &amp; conflict accommodation function as interlinked inputs to resilient organi…,"Raw social curation signal; treat as lead, not endorsement."
2021244418909499480,46063.643483796295,'@RefiColombia,'@RefiColombia,,,en,"Regeneration, Ecology & Localism","RT @RefiColombia: 🌱 ReFi Colombia | Subsidies – Monthly Update

Today we are sharing how our subsidy program is growing. We currently have…","Raw social curation signal; treat as lead, not endorsement."
2021207524934836431,46063.541666666664,'@BlockchainGov,'@BlockchainGov,,,en,"AI, Collective Intelligence & Sensemaking","RT @BlockchainGov: 🌬️📨New special issue alert: Digital Solidarity Economies! 

14 papers mapping how communities worldwide are building tec…","Raw social curation signal; treat as lead, not endorsement."
2021206758929097172,46063.539560185185,'@LBorreani,'@LBorreani,,,en,Coordination & Governance,"RT @LBorreani: 1/ institutional economics assumes human agents. 

protocol engineering assumes deterministic execution.

AI coordination as…","Raw social curation signal; treat as lead, not endorsement."
2020967267669016833,46062.87869212963,'@OpenCivics,'@OpenCivics,,,en,"Civic Tech, Democracy & Pluralism","RT @OpenCivics: 🌱 OpenCivics Phase 02 is live.

We went quiet to build.

Now we’re crossing from concept into practice.

If you’ve asked us…","Raw social curation signal; treat as lead, not endorsement."
2020958449836962213,46062.85435185185,'@Paul_Glavin,'@Paul_Glavin,,,en,Raw Leads / To Review,"RT @Paul_Glavin: After all... you and me, we’re just a pile of cells. 

Trillions and trillions of them. 

Each acting in their own self-in…","Raw social curation signal; treat as lead, not endorsement."
2020901201223508024,46062.696377314816,,,"https://carboncopy.news/content/web3-tooling-series/the-recommendation, https://x.com/GreenpillWrites/status/2018253617677959424",,en,"Regeneration, Ecology & Localism","ReFi innovation is found in the simple tools that enable long-term impact.

Part 3 of our series offers recommendations for builders and community stewards that prioritize human-centered design.

https://t.co/tnZbdi9Z5m https://t.co/RVQsN9XFgs","Raw social curation signal; treat as lead, not endorsement."
2020896677297577995,46062.68388888889,'@wor,'@wor,,,en,Raw Leads / To Review,"RT @wor: This is how we reach a Type I (planetary) civilization on the Kardashev scale without destroying ourselves in the process.

Not by…","Raw social curation signal; treat as lead, not endorsement."
2020882953983672387,46062.64603009259,'@RohitMalekar,'@RohitMalekar,http://x.com/i/article/2020808046247907329,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @RohitMalekar: https://t.co/ZkERA6so2p,"Raw social curation signal; treat as lead, not endorsement."
2020590572164067727,46061.83920138889,'@DeCleanupNet,'@DeCleanupNet,http://decleanup.net/litepaper,,en,Raw Leads / To Review,"RT @DeCleanupNet: Sunday is a good day to dive into republished DeCleanup Network litepaper

https://t.co/TiBMeNzydL
enjoy and leave the co…","Raw social curation signal; treat as lead, not endorsement."
2020296333580452296,46061.02725694444,'@GaiaAIxyz,'@GaiaAIxyz,,,en,"AI, Collective Intelligence & Sensemaking","RT @GaiaAIxyz: Forking the Future: A Gaian Manifesto

Something is eating the world.

Not metaphorically. Literally. A planetary-scale dige…","Raw social curation signal; treat as lead, not endorsement."
2020296317147259203,46061.02721064815,'@networknations_,'@networknations_,,,en,Raw Leads / To Review,RT @networknations_: Network States correctly identify the golden combo: territorial nation-states can't solve transnational problems + sov…,"Raw social curation signal; treat as lead, not endorsement."
2020183720683270564,46060.71650462963,'@ShutterNetwork,'@ShutterNetwork,,,en,"Ethereum, Web3 Infrastructure & Security",RT @ShutterNetwork: Now's our chance to put a huge dent in front-running and sandwich attacks + bring fairness and greater censorship prote…,"Raw social curation signal; treat as lead, not endorsement."
2020178703805026796,46060.70266203704,'@Giveth,"'@Giveth, @base",,,en,"Funding, Capital Flows & Public Goods","RT @Giveth: The latest GIVnews is out! 

🔥 TheDAO is back!
🟦 The Giveth @base Mini App is live
🔎 Giveth contracts are now named onchain
🙌 F…","Raw social curation signal; treat as lead, not endorsement."
2020132206480441549,46060.57435185185,'@uzh_blockchain,'@uzh_blockchain,,,en,"AI, Collective Intelligence & Sensemaking","RT @uzh_blockchain: 📢 Call for Submissions – Token Engineering Research Symposium (TERSE 2026)

Are you working at the intersection of acad…","Raw social curation signal; treat as lead, not endorsement."
2020132042621567474,46060.573900462965,'@blockful_io,'@blockful_io,,,en,Coordination & Governance,"RT @blockful_io: A newsletter focused on DAO security is now available.

The blockful newsletter brings research-backed insights, governanc…","Raw social curation signal; treat as lead, not endorsement."
2020131455041434100,46060.572280092594,'@AntiKrisis_xyz,'@AntiKrisis_xyz,,,en,Raw Leads / To Review,"RT @AntiKrisis_xyz: Quest to Anti Krisis 🏔️

We're 7 days out from launch and it's time to secure your seat in the Arena by Feb 12th ​ 

He…","Raw social curation signal; treat as lead, not endorsement."
2020131364473884954,46060.57203703704,'@regenavocado,'@regenavocado,https://medium.com/primedao/exploring-dao2dao-collaboration-mechanisms-c37218a17a21,,en,Coordination & Governance,RT @regenavocado: Good time to resuscitate B2B bioregion to bioregion  cooperation.  https://t.co/71zM48SpwM,"Raw social curation signal; treat as lead, not endorsement."
2019908881351114898,46059.95810185185,'@christine_dkim,'@christine_dkim,http://x.com/i/article/2019783139376173056,,zxx,Raw Leads / To Review,RT @christine_dkim: https://t.co/eV9nX84OXe,"Raw social curation signal; treat as lead, not endorsement."
2019907825561137348,46059.95518518519,'@JoinEdgeCity,'@JoinEdgeCity,http://x.com/i/article/2015826848869920778,,zxx,Raw Leads / To Review,RT @JoinEdgeCity: https://t.co/jto9ldp8cL,"Raw social curation signal; treat as lead, not endorsement."
2019782901924069615,46059.61046296296,'@EtherealnewsHQ,"'@EtherealnewsHQ, @EFprotocol",,,cs,"Ethereum, Web3 Infrastructure & Security","RT @EtherealnewsHQ: Ethereal news weekly #10  

🌈 Vitalik: role of L2s has changed 
🔝 @EFprotocol Hegotá upgrade headliner proposals 
3⃣ @L…","Raw social curation signal; treat as lead, not endorsement."
2019677019551023516,46059.31827546296,'@flowstatecoop,'@flowstatecoop,,,en,"Funding, Capital Flows & Public Goods","RT @flowstatecoop: It's always builders szn, but it's even more builders szn in a bear.

Streaming funding programs like this are designed…","Raw social curation signal; treat as lead, not endorsement."
2019675464152031457,46059.313993055555,'@cryptoeconlab,'@cryptoeconlab,,,en,"AI, Collective Intelligence & Sensemaking","RT @cryptoeconlab: Vitalik is right: copy-paste EVM chains are a dead end.

The hard part isn't forking code. It's designing the economic l…","Raw social curation signal; treat as lead, not endorsement."
2019673147105243613,46059.307592592595,'@0xj4an,"'@0xj4an, @Celo, @RefiColombia",,,en,"Regeneration, Ecology & Localism","RT @0xj4an: 🧵 The ReFi x Celo ecosystem is cooking heading into ETHDenver 2026 🏔️

A thread on what's happening with @Celo, @RefiColombia,…","Raw social curation signal; treat as lead, not endorsement."
2019569387599179935,46059.02127314815,'@ntnsndr,'@ntnsndr,https://nathanschneider.info/2026/02/constitutional-agents-for-online-governance/,,en,"Funding, Capital Flows & Public Goods","RT @ntnsndr: New blog post: ""Constitutional Agents for Online Governance"" https://t.co/MJfccqFjcz","Raw social curation signal; treat as lead, not endorsement."
2019502801966039388,46058.837534722225,'@Crypto_Altruism,'@Crypto_Altruism,,,en,"Regeneration, Ecology & Localism","RT @Crypto_Altruism: UNDP just published a snapshot of their blockchain work across 42 use cases 📊

Digital payments, climate finance, comm…","Raw social curation signal; treat as lead, not endorsement."
2019465025350496325,46058.73328703704,'@HumnPassport,'@HumnPassport,,,en,"Funding, Capital Flows & Public Goods","RT @HumnPassport: The Covenant principles explained:
IX. Earth Public Goods

TL;DR: Accelerating technology at the cost of the planet defea…","Raw social curation signal; treat as lead, not endorsement."
2019464160594043078,46058.73090277778,'@Giveth,'@Giveth,http://x.com/i/article/2018729653586812929,,zxx,"Funding, Capital Flows & Public Goods",RT @Giveth: https://t.co/BUI0nLbybd,"Raw social curation signal; treat as lead, not endorsement."
2019279197827719459,46058.220497685186,'@omniharmonic,'@omniharmonic,,,en,"Knowledge Commons, Ontology & Documentation","RT @omniharmonic: Excited to share my personal wiki is live!

This markdown + GitHub + Quartz wiki provides a persistent knowledge base whe…","Raw social curation signal; treat as lead, not endorsement."
2019192776529780862,46057.98202546296,'@myosin_xyz,'@myosin_xyz,http://x.com/i/article/2016905482670129153,,zxx,Raw Leads / To Review,RT @myosin_xyz: https://t.co/78M0yz38oK,"Raw social curation signal; treat as lead, not endorsement."
2019142016706421129,46057.84195601852,'@Crypto_Altruism,'@Crypto_Altruism,,,en,"AI, Collective Intelligence & Sensemaking","RT @Crypto_Altruism: How does aid reach people when banks collapse or borders close? 🌍

UNHCR uses blockchain for Ukrainian refugees. Afgha…","Raw social curation signal; treat as lead, not endorsement."
2019138020662997244,46057.830925925926,'@greenpillnet,"'@greenpillnet, @durgadasjii",https://paragraph.com/durgadas.eth,,en,Coordination & Governance,RT @greenpillnet: find the essays by @durgadasjii  here https://t.co/LwD38893Mo,"Raw social curation signal; treat as lead, not endorsement."
