global_id,name,primary_type,tab_location,toolkit_route,source_origin,review_status,notes
IDX00001,'@Crypto_Altruism,person/account,People & Accounts,Social Signal Review,Twitter/X archive,raw social signal; not endorsement,mention_count=53; retweet_count=51
IDX00819,GreenPill- TO,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00820,greenpill.network,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00821,Launchnodes,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00822,previous handle of the Greenpill Dev Guild,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00823,TAS HUBS,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00824,URL lead - coglib.no,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted URL lead from Twitter archive. Context: RT @exeuntdoteth: Cognitive sovereignty, watch this space.. 

@CognitiveLbty 

https://t.co/D9GqrGd7MN"
IDX00825,URL lead - open.substack.com,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted URL lead from Twitter archive. Context: RT @gospelofchange: New drop on the ethical use of exclusion in communities 

https://t.co/2A8XXzEw8y"
IDX00826,URL lead - paragraph.com,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted URL lead from Twitter archive. Context: RT @greenpilldevs: Part 5 🧑‍🌾 Green Goods - Simplifying Impact Capture and Exchange

🔗 https://t.co/XJlZ8XGJUO

Green Goods is built on the…"
IDX00827,URL lead - traditionaldreamfactory.com,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,Auto-extracted URL lead from Twitter archive. Context: RT @tdfinyourdreams: Digital Nomads in Portugal: Finding Community Beyond Co-Working https://t.co/vBigfGqIb5
IDX00828,X Article lead - 2013342181013229568,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,Auto-extracted URL lead from Twitter archive. Context: RT @greenpilldevs: https://t.co/hekksTUazZ
IDX00829,X Space lead - 1lDxLBVOPomGm,Podcasts Media Show,Podcasts Media Shows,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted URL lead from Twitter archive. Context: RT @OSObserver: Today's OSO reading group will cover the a16z State of Crypto 2025 report! 

Set your reminder: https://t.co/tO4kptDrs6

Or…"
IDX00830,X Space lead - 1mnGeNDEZnLJX,Podcasts Media Show,Podcasts Media Shows,Resource Graph,resource_registry_v0_2,raw,Auto-extracted URL lead from Twitter archive. Context: RT @OSObserver: https://t.co/btjzIZ1swv
IDX00831,X Space lead - 1YpKkkpEwZdKj,Podcasts Media Show,Podcasts Media Shows,Resource Graph,resource_registry_v0_2,raw,Auto-extracted URL lead from Twitter archive. Context: RT @OSObserver: https://t.co/Hh4dGXN8d3
IDX00832,X Space lead - 1yxBeMMjgzMJN,Podcasts Media Show,Podcasts Media Shows,Resource Graph,resource_registry_v0_2,raw,Auto-extracted URL lead from Twitter archive. Context: RT @OSObserver: https://t.co/LK8wFmdV2V
IDX00833,Raw URL lead - openteam.community,Events Conferences Gathering,Events Conferences Gatherings,Resource Graph,resource_registry_v0_2,raw,Preserved from uploaded documents/text. Context:
IDX00834,Beyond Funding: Web3's Real Coordination Crisis and the Paradoxes We're Ignoring,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00835,Coordination is Hard,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00836,Governance Beyond Game Theory,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00837,Governing the Commons,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00838,Holonic Horizons,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00839,Metagov,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00840,Platform Cooperativism Consortium,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,
IDX00841,Plurality,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00842,Radical Markets,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00843,Sociocracy 3.0,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00844,"The Social Architecture Series, Part 1: The Foundations Of Sustainable Organizations",Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00845,Understanding Institutional Diversity,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00846,What Lives Beneath the Mechanism,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00847,Why Your DAO's Real Problem Isn't Low Voter Turnout,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00848,Commons Stack,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00849,Crypto Commons Association,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00850,"Exit, Voice, and Loyalty",Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00851,Govbase,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00852,Governance Accelerationism,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00853,Protocolized,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00854,Reinventing Organizations,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00855,Steward Ownership,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00856,The Hidden Architecture of Human Systems: How Complexity Organizes Itself Through Tensegrity,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00857,The Stallman Paradox: How Web3 Became the Ultimate Open Source Theater,Books Papers Articles Report,Books Papers Articles Reports,Resource Graph,resource_registry_v0_2,raw,
IDX00858,Creative Commons,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,
IDX00859,DAO Improvement Proposals,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00860,DAOstar,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00861,Metagov GitHub,Repositories Codebase,Repositories Codebases,Resource Graph,resource_registry_v0_2,raw,
IDX00862,Open Collective,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00863,Open Data Commons,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00864,Coordination Structural Integrity Suite,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,
IDX00865,Gravity DAO Standards,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00866,Many-to-Many Systems,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,
IDX00867,Regen Commons,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,
IDX00868,AgroforestDAO,Datasets Maps Directorie,Datasets Maps Directories,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00869,Climate Coordination Network,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00870,DAOstar,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00871,David Dao,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00872,durgadas.eth,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00873,Earthist 🌱,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00874,Endaoment,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00875,ethPandaOps,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00876,GraceDAO,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00877,Klima Protocol,Tools Protocols Platform,Tools Protocols Platforms,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00878,MesoReef DAO 🌊🪸🐠✨,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00879,Metagov,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00880,Mike | Abundance,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00881,Molecule,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00882,Nouns.eth,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00883,Obol,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00884,OmniacsDAO,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00885,Plurality.Institute,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00886,PLURALITY日本語版 公式,Concepts Frameworks Methodologie,Concepts Frameworks Methodologies,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00887,ReFi DAO 🪩,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00888,Regen Coordination,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00889,RnD Ventures (Prev RnDAO),Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
IDX00890,thedao.fund,Organizations Network,Organizations Networks,Resource Graph,resource_registry_v0_2,raw,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
